text	label
here question why hell women amp body part debate foh stop wtf gopdebate	neg
americans get behead overseas worried call rosie fat gopdebate	neg
will defend far fair or balance night calling juvenile gopdebate	neg
to non christians gopdebate god question underline little care religious minority chri	neg
the gopdebate response blacklivesmatter pathetic	neg
say cut fl tax but include cut estate tax mandate federal law gopdebate ht	neg
dear gop if want stop abortion gopdebate	neg
join isis sign death warrant sign president wakeupamerica cruzcrew htt	pos
gopdebate closing statement	neg
status single break night goodbye amp chris	neg
before gopdebate focus grouper say favorable view trump after see positively	pos
just donation so impressed gopdebate	pos
if want stop send foreign aid place burn flag start berkeley gopdebate	neg
the rand paul eye roll chris christie gopdebate	neu
scrap president iran deal iran nuke gopdebate	neu
try decide early come twitter fulltime be go to wait closer election gopdebate hooked	neu
donald trump campaign reveal important thing twitter troll real people and vote that scare eve	pos
those say worry trump never elect need remember elect george bush twice gopdebate http	neg
fox news have own gopdebate agenda promote carly mention fire hp fiorina amp run trump race	neg
oh thing do hear affordable child care work family night gopdebate	neg
dear gopdebate notamistake	neg
gopdebate bill martha a team debate debate ambush	pos
the country go hell megyn kelly foxnews attack trump war woman gopdebate	neg
gopdebate encouraging candidate express faith god son jesus christ	pos
donaldtrump say politically correct which course trumpspeak let face huge asshole	neg
a message gopdebate candidate	neg
this bad episode the apprentice see gopdebate	neg
luntz as line reach happen dial research gopdebatehtt	neu
the purpose military kill people break thing actual man run president say	neg
wonder republican party pay liver transplant play gopdebate drinking game night	neg
great way start friday carlyfiorina gopdebate	pos
if elect day president rescind illegal unconstitutional executive order enact pres oba	pos
k donald trump gopdebate like	neu
be upstairs put kid bed how question climate change miss gopdebate gopclowncar	neu
todd akin how planned parenthood sting backfire republicans gopdebate standwithpp	neg
hey let republicans digest gopdebate allow crazy trash our gop	neg
watch donald trump receive enormous applause horribly misogynistic gopdebate answer	neg
a favorite twitter response gopdebate night	neu
even super conservative reporter actually like megyn kelly interview style amp great gopdebate	pos
the gopdebate debate series minute opportunity avoid answer question candidate	neg
credit joke go funny gopdebate	pos
simply incredible last night gopdebate double previous record watch primary debate	pos
this literally true watch gopdebate amp all got be lousy hangover	neg
haha little saas morning factcheck gopdebate	neg
dear gopdebate notamistake	neu
what people see person vs see tv gopdebate	neg
marco rubio tell to face candidate of yesterday for anti gay bigotry gopdebate ht	neg
none trump look place foolish think when cry think agai	neg
maybe gop get piven amp cloward confuse pinkard amp bowden think steal car	neu
have great time watch gopdebate night	pos
gopdebate donald trump say time political correctness how call woman fat pig save	neg
this one people tv rip gopdebate	neg
think catch surprise question able recover equilibrium gopdebate	neu
web stream mobile app fail gopdebate why surprised	neg
john kasich help ohioans create new job america gopdebate	pos
please help maryknoll sisters replace window convent catholic gofundme trcot gopdebate	pos
at gopdebate win large audience can chip help	neu
trump say true gentleman amp start violently gopdebate	neg
ugh guy shut respect woman gopdebate	neg
what gopdebate teach future president trump america probably will safe attack	neg
this go long tire election season shockingly ill inform candidate	neg
god bless republican party great candidate find gopdebate	neu
the miracle happen grow opportunity grow job gopdebate	neu
scott walker carry state gopdebate	neg
black people need anymore indication republicans hate peep gopdebate	neg
sure god tell run tooth fairy agree teletubbies vote yes gopdebate	neg
trump tell megyn kelly hell foxnews gopdebate	neg
caller rush limbaugh lose respect fox news foxnews gopdebate	neg
behaviour gopdebate astonishingly bias	neg
republicans debate economics rubio wins bush falters huckabee exaggerate gopdebate knowmorenotless	pos
huh half clinton charity go clintons copolitic stophillary uniteb	neg
gopdebate the order trump wonder fox news take order seriously	neg
democrats watch gopdebate night ctl topprog tcot tlot	neu
owe huge thank expose world chris wallace amp true rhinos	neg
scott walker lies say wi budget have m surplus actually have deficit gopdebate http	neg
right last hear woman birth s child have change gopdebate	pos
have receive word god be soup sandwich crazy gopdebate	neu
fox news gopdebate interviewer candidate what gop talk point feed	neg
but murder black ppl unborn black baby goplogic gopdebate	neg
miss jon stewart gopdebate jonvoyage	neu
chris christie stand gopdebate	pos
hey know whine unfair question grow set ya gopde	pos
pro life and watch hour abortion forkedtongue iseeorangepeople	neg
fail american people tonight try history destroy kellyfai	neg
btw mix politic religion politic gopdebate	neg
marco nail abortion protect life gopdebate	pos
wtf chris wallace attack bankruptcy give rubio softball gopdebate	neg
obviously memo seersuckerthursday gopdebate	neg
honestly donald trump all type petty night gopdebate	neg
all republican dopeful us day one day white house gopdebate	neg
trump gloat abt buying pol bidding be billionaire caricature myacash gopdebate	neg
go carly go carly go carly	pos
listen gopdebate like	neg
good moment gopdebate night rand tell christie hug obama	pos
if miss gopdebate need know struggle americans unlimited war	neg
verge great time alive world washington hold mysa txlege	neg
trump win drudge debate poll by a landslide tedcruz gopdebate pjnet	neg
fight abt immigration says border porous fix	pos
summary gopdebate status quo shit	neg
debbie blocks tweeter who question dem debate schedule gopdebate	neg
hey look man stand stage argue control woman body choice gopdebate	neg
rubio budget raises middleclass taxes add t deficit cuts investmenttax to gopdebate ht	neu
last night gopdebate see bunch rich old despot zero solution nation problem un	neg
gopdebate batsask tbats debate learn new	neu
if think any people qualified unfollow gopdebate	neg
ben carson speak science gopdebate like	neu
who real illegal gopdebate farrakhan immigration mexican bor	neg
gopdebate the talk head debate talk head tell debate go maybe waste time watch	neg
donaldtrump plaza casino teddybear plush tuxedo coolstuff gopdebate	neu
trump right need study matthew verses gopdebate	pos
donaldtrump the memorable gopdebate moment right	neu
