text	label
that not look happen good time	neg
delayed missed delay new flight delay	neg
thank	pos
tell drive drop attempt fix really do time terrible	neg
have flight change us airways seat can help	neu
thank robotic non helpful assistance	neg
fly weekly see	neg
love flight internet personal a c old plane nofunatall	neg
allow change online force excess phone wait insist charge crazy fee that s service	neg
thank be book flight uk read exchange way send	neu
travel week delay cancel flightlations want learn merger press delay connector chicago deice	neu
horrible service luggage get destroy flight woman baggage service rude do help	neg
thank flight today great crew	pos
thank contact american the email address write unmonitored account	neu
motor usually start engine broke ground crew fail time pilot maintenance	neu
rise like sun dca morning member good view avgeek	pos
guy serve drink til need awheelchair plane important assaulted woman	neg
perfect combination delay cancel flightlation	neu
thank info change need phone correct be way aa agent directly	neu
bot haha lie	neg
especially death family solution hour count thank	neg
fortunately window seat able scoot create space	neg
yesterday on phone	neu
staff commence new policy industry embarrassed	neg
statement send yesterday like jeanine say after call night again excellent service	pos
month straight travel ahead time find new airline	neg
ticket confirmation email anything	neu
fly dca bag iad late flight meeting work number land	neg
try dpdfpp	neu
face palm can believe hrs hr sleep no	neg
record number bpdfpp	neu
embassy woodland park driveherndon virginia us	neu
lax ogg lax hard earn mile give lousy service faulty seat leg damage bag customer care	neg
find midnight last night think agent lax relay info bag flt	neg
cancel flight flight yesterday rebook middle seat not acceptable upgrade emergency row help nothappy	neg
lol great answer agent check passenger quickly possible appreciate patience	neu
super spring tides tide the century drawing tourist french coast	neu
ps right	neu
yes dulles need deliver embassy suites herndon va chicago fiasco lax	neg
machine break line door self service cust support bag check	neg
see est sound asleep	neg
ability not ticket counter cust service online that	neu
strand city luggage think aa want earn business guess	neg
oh leave counter go downstairs then tell elise agent join come counter	neg
of course company job guy fail place upgrade talk	neu
maybe long trip late flight night amp queue baggage claim terminal good think pay instead	neg
flight prepare flight depart	neu
thank airline say locate aa detroit also inform fly aa matter	pos
talk delta hour phone get number delta ask aa	neu
reply sorry believe fair journalist write article trip include	neu
skipper walk	neg
plane veers off runway icy dallas airport	neu
thank acknowledgement the ife work maybe time upgrade lower profile system	neg
thank can reply	neg
	neg
such suprise new vanity kit set frequent traveller thank aa	pos
lovely flight mia lhr great crew thank	pos
email write letter go airport fix or help	neg
year flight delay cancel flightled	neg
file multiple complaint prefer continue warn public instead waste time inhumane corp	neg
worst service ever delayed flight hour plus miss bag and employee rude	neg
thank generic computer generate response how accommodate traveler instead say sorry	neg
oh yeah guess different thing weird thing brain thank xox	neu
yes no answer train	neu
hop pray safe flight stop de ice plane	neu
lose bag pick argentina claim tollfree will reimburse help	neg
respond info different customer service line	neg
	neu
flight rest wait hour receive automated phone neveragain	neg
know meaning customer service nightmare pay direct flight bumped dallas flight cancel flight terrible	neg
pass website passenger	neu
	neg
okay if look fear lose forever small item	neg
reward find return thurs fly earring	neg
btwn gate amp lose diamond earring dayjustgotworse pls maintenance look	neu
deplane change plane	neu
guy cancel flightl flight today book tomorrow unfortunately rebook thank	neg
flight crew amp ground crew handle situation text notification let catch wink delay	pos
thx hope iah dfw okc turn long trip today work tomorrow	pos
understand hop rectify advance auh need check bag	neg
	neg
thank lost item locate ord return	pos
happen yesterday	neg
forget lounge	neu
appreciate	pos
love admiral clubs thank hey follow	pos
reference number request	neu
curious thank response good bad good competition	pos
customer service deplorable disgust company ignorant people phone lose baggage	neg
thank	pos
thank airline choice possible	pos
gate agent disappear customer service agent miserable unhelpful letdown neveragain	neg
who report miss baggage baggage claim leave midnight	neg
connect customer service rep speak person computer thank	neg
arrive eastern have deplane crj airstair icy tarmac valet bag send carousel	neg
attend correct complaint twitter whoa this brave new world live thank american air	pos
bs noise late flight norahm	neg
btw guy consider make lounge austin intl airport very populate flightd area will help company sure	pos
be expect delay dfw tomorrow morning	neu
oh trust love beautiful	neu
follow sure hope help	neu
love experience class plane look stunning	pos
love service cheap upgrade american provides one good airline good food good seat amazing thank	pos
every chance thank keep exec platinum	pos
wait connect agent	neg
wait connect agent	neu
flight unite arrive dfw car park iah	neg
online site flight list chronological order result mis purchase anything	neg
find my footage happy	pos
everyone outstanding	neg
dfw ord not weather relate flightd austin leg delay	neg
bag fly aa fly delta sure final carrier refer	neg
follow dm guy	neu
cancel flightl flight do right thing reinstate ticket	neg
flight veer icy runway most dfw flight cancel flight mon figure right	neg
late flightr complete itinerary change lose work time yeah get rebook	neg
not surprise fastest respond us brand twitter also fastest world	pos
hand sanitizer bathroom flight	neu
thank	pos
flight veer icy runway most dfw flight cancel flight monday flightaware say	neg
mom try that reason change literally say seat	neg
no apology necessary wind delta xoxo	pos
thank	pos
way	neu
travel auh iad etihad iad dfw aa will able retrieve check bag iad	neu
joanne san diego staff phenomenal give girl raise handle flightnightmare better	pos
redemption jfk baggage claim look like luggage warehouse	neg
send	neu
flight	neu
thank aa da get home time work morning den dfw waste vaca day	pos
min delay wait need improve	neg
glad hear injury minor crash evening	pos
book us airways site do cancel flight link	neg
space seat thank pilot early ohare do think possible	pos
guy wifi international flight	neu
add insult injury pick real class act stick delta	neg
just follow	pos
what preferred seats	neu
late flightst earlier	neu
delay tonight flight dfw sat family member board	neu
can use swu finnair codeshare american operate flight jfk man thank advance help	neu
